Date,Primary Type,Latitude,Longitude
3/6/2015 12:00,OTHER OFFENSE,41.76463564,-87.56099851
3/6/2015 12:00,NARCOTICS,41.93414446,-87.77713439
3/6/2015 12:00,THEFT,41.87733073,-87.7149363
3/6/2015 12:00,BURGLARY,41.77950423,-87.76681369
3/6/2015 12:00,CRIMINAL DAMAGE,41.82545971,-87.6120516
3/6/2015 12:00,THEFT,41.93103173,-87.7758421
3/6/2015 12:00,DECEPTIVE PRACTICE,41.7657755,-87.63851504
3/6/2015 11:58,ROBBERY,41.924244,-87.72324012
3/6/2015 11:56,ASSAULT,41.7829445,-87.59935076
3/6/2015 11:52,NARCOTICS,41.90021461,-87.71998299
3/6/2015 11:50,BATTERY,41.9601214,-87.71239371
3/6/2015 11:50,NARCOTICS,41.76983777,-87.67259241
3/6/2015 11:50,ROBBERY,41.8951187,-87.76647262
3/6/2015 11:50,ASSAULT,41.96233781,-87.91764535
3/6/2015 11:45,BATTERY,41.7526782,-87.5507778
3/6/2015 11:45,NARCOTICS,41.79435082,-87.67660198
3/6/2015 11:45,ASSAULT,41.8800809,-87.76828002
3/6/2015 11:43,NARCOTICS,41.67306292,-87.63559286
3/6/2015 11:42,OTHER OFFENSE,41.94676175,-87.81329875
3/6/2015 11:40,THEFT,41.92686176,-87.79274933
3/6/2015 11:40,BATTERY,41.79819115,-87.60616321
3/6/2015 11:40,BATTERY,41.97201015,-87.679432
3/6/2015 11:33,BATTERY,41.76702518,-87.5715745
3/6/2015 11:30,THEFT,41.82530811,-87.67500157
3/6/2015 11:30,DECEPTIVE PRACTICE,41.81744944,-87.60686618
3/6/2015 11:30,BATTERY,41.93758441,-87.74333499
3/6/2015 11:30,ASSAULT,41.91997946,-87.76108278
3/6/2015 11:20,BATTERY,41.70586245,-87.65378715
3/6/2015 11:09,ROBBERY,41.87283963,-87.68920075
3/6/2015 11:05,DECEPTIVE PRACTICE,41.77461657,-87.65208672
3/6/2015 11:00,DECEPTIVE PRACTICE,41.73792802,-87.67420566
3/6/2015 11:00,OTHER OFFENSE,41.87524053,-87.62439487
3/6/2015 11:00,BURGLARY,41.91911902,-87.73653123
3/6/2015 11:00,THEFT,41.77234293,-87.66117297
3/6/2015 11:00,BATTERY,41.7796303,-87.66092089
3/6/2015 11:00,BURGLARY,41.85226424,-87.71638173
3/6/2015 11:00,BURGLARY,41.79861317,-87.67428832
3/6/2015 11:00,CRIMINAL DAMAGE,41.74804869,-87.60160265
3/6/2015 11:00,CRIMINAL DAMAGE,41.940408,-87.79348766
3/6/2015 11:00,MOTOR VEHICLE THEFT,41.74893783,-87.60375833
3/6/2015 11:00,CRIMINAL DAMAGE,41.76261863,-87.62177265
3/6/2015 11:00,DECEPTIVE PRACTICE,41.97059281,-87.75322025
3/6/2015 10:56,NARCOTICS,41.74151481,-87.6525503
3/6/2015 10:54,WEAPONS VIOLATION,41.77821005,-87.70326651
3/6/2015 10:50,BURGLARY,41.76941828,-87.68567252
3/6/2015 10:50,NARCOTICS,41.74151526,-87.65262724
3/6/2015 10:43,THEFT,41.94058814,-87.64456334
3/6/2015 10:43,OTHER OFFENSE,41.94742265,-87.78202565
3/6/2015 10:35,MOTOR VEHICLE THEFT,41.76458555,-87.72224049
3/6/2015 10:30,THEFT,41.89601603,-87.67730245
3/6/2015 10:30,ASSAULT,41.78218208,-87.58665139
3/6/2015 10:30,NARCOTICS,41.89215569,-87.75780165
3/6/2015 10:30,ASSAULT,41.84447643,-87.6953574
3/6/2015 10:30,BATTERY,41.7641187,-87.56084709
3/6/2015 10:30,ASSAULT,41.78314727,-87.68360211
3/6/2015 10:29,OTHER OFFENSE,41.88465702,-87.75752375
3/6/2015 10:10,CRIMINAL DAMAGE,41.87854043,-87.6259447
3/6/2015 10:00,DECEPTIVE PRACTICE,41.80324468,-87.60854142
3/6/2015 10:00,NARCOTICS,41.89103,-87.72365911
3/6/2015 10:00,BATTERY,41.73326334,-87.5445141
3/6/2015 10:00,OTHER OFFENSE,41.89569792,-87.6602704
3/6/2015 10:00,DECEPTIVE PRACTICE,41.95080459,-87.74518718
3/6/2015 10:00,BATTERY,41.91536123,-87.65855011
3/6/2015 10:00,THEFT,41.9256637,-87.64250805
3/6/2015 10:00,BATTERY,41.89214858,-87.74717267
3/6/2015 9:50,NARCOTICS,41.91839038,-87.64597786
3/6/2015 9:46,THEFT,41.69616079,-87.59584555
3/6/2015 9:45,MOTOR VEHICLE THEFT,41.76680414,-87.71630312
3/6/2015 9:39,THEFT,41.90960009,-87.73933483
3/6/2015 9:30,BATTERY,41.99880263,-87.66812473
3/6/2015 9:30,THEFT,41.88310876,-87.62848693
3/6/2015 9:30,NARCOTICS,41.75653532,-87.66344533
3/6/2015 9:27,CRIMINAL DAMAGE,41.89128728,-87.74456556
3/6/2015 9:21,BATTERY,41.96862221,-87.72818552
3/6/2015 9:20,BATTERY,41.75682115,-87.5640499
3/6/2015 9:15,BATTERY,41.78125197,-87.67558072
3/6/2015 9:10,ASSAULT,41.79617406,-87.6304048
3/6/2015 9:10,BATTERY,41.97321095,-87.71335143
3/6/2015 9:06,ASSAULT,41.89676968,-87.62939824
3/6/2015 9:06,MOTOR VEHICLE THEFT,41.8630133,-87.73501579
3/6/2015 9:00,MOTOR VEHICLE THEFT,41.81085524,-87.64249954
3/6/2015 9:00,CRIMINAL DAMAGE,41.92877989,-87.78578024
3/6/2015 9:00,DECEPTIVE PRACTICE,41.96634227,-87.65604884
3/6/2015 9:00,THEFT,42.00308799,-87.70595333
3/6/2015 9:00,DECEPTIVE PRACTICE,41.75964986,-87.69030096
3/6/2015 9:00,THEFT,41.87634164,-87.67426878
3/6/2015 9:00,CRIMINAL DAMAGE,41.84492987,-87.64508383
3/6/2015 9:00,DECEPTIVE PRACTICE,,
3/6/2015 9:00,DECEPTIVE PRACTICE,,
3/6/2015 9:00,ASSAULT,41.75439563,-87.55717785
3/6/2015 9:00,OTHER OFFENSE,41.9903009,-87.70510413
3/6/2015 9:00,DECEPTIVE PRACTICE,41.87914886,-87.74444565
3/6/2015 9:00,THEFT,41.77285561,-87.58644063
3/6/2015 9:00,DECEPTIVE PRACTICE,41.85818609,-87.70519483
3/6/2015 9:00,MOTOR VEHICLE THEFT,41.76478492,-87.57641747
3/6/2015 9:00,THEFT,41.86606657,-87.72488393
3/6/2015 8:57,PROSTITUTION,41.89324807,-87.62303515
3/6/2015 8:45,DECEPTIVE PRACTICE,41.89479599,-87.62439535
3/6/2015 8:45,CRIMINAL DAMAGE,41.84009434,-87.61767087
3/6/2015 8:40,MOTOR VEHICLE THEFT,41.76749827,-87.62226125
3/6/2015 8:38,PUBLIC PEACE VIOLATION,41.96485474,-87.71485911
3/6/2015 8:35,THEFT,41.72833672,-87.55286836
3/6/2015 8:30,THEFT,41.79796053,-87.68888759
3/6/2015 8:30,ASSAULT,41.78139937,-87.60580666
3/6/2015 8:30,BURGLARY,41.95194661,-87.70537061
3/6/2015 8:30,MOTOR VEHICLE THEFT,41.90232483,-87.66725734
3/6/2015 8:30,CRIMINAL DAMAGE,41.73873981,-87.60502794
3/6/2015 8:30,THEFT,41.83091047,-87.63165038
3/6/2015 8:25,BURGLARY,41.74861984,-87.6651767
3/6/2015 8:15,CRIMINAL DAMAGE,41.73805322,-87.64868472
3/6/2015 8:04,BATTERY,41.918179,-87.73256074
3/6/2015 8:00,THEFT,41.69178473,-87.62348384
3/6/2015 8:00,BATTERY,41.88430914,-87.72104221
3/6/2015 8:00,BATTERY,41.83694471,-87.72856893
3/6/2015 8:00,DECEPTIVE PRACTICE,41.97346222,-87.6521268
3/6/2015 7:55,NARCOTICS,41.8718351,-87.71718491
3/6/2015 7:45,BATTERY,41.78479209,-87.78828675
3/6/2015 7:45,MOTOR VEHICLE THEFT,41.93101947,-87.77670952
3/6/2015 7:44,ASSAULT,41.76923783,-87.62755006
3/6/2015 7:43,THEFT,41.87163061,-87.71589813
3/6/2015 7:30,CRIMINAL DAMAGE,41.8915019,-87.64452167
3/6/2015 7:30,CRIMINAL DAMAGE,41.78350857,-87.68635206
3/6/2015 7:30,BURGLARY,41.76978347,-87.61683264
3/6/2015 7:30,THEFT,41.79289237,-87.75936892
3/6/2015 7:25,MOTOR VEHICLE THEFT,41.7994531,-87.64392764
3/6/2015 7:15,BATTERY,41.79386938,-87.64316237
3/6/2015 7:15,BATTERY,41.86552322,-87.62396256
3/6/2015 7:15,OTHER OFFENSE,41.97634455,-87.90136535
3/6/2015 7:00,CRIMINAL DAMAGE,42.01082709,-87.8185763
3/6/2015 7:00,BURGLARY,41.82399136,-87.66794512
3/6/2015 7:00,MOTOR VEHICLE THEFT,41.8552826,-87.69325318
3/6/2015 7:00,OFFENSE INVOLVING CHILDREN,41.80880781,-87.64246651
3/6/2015 7:00,THEFT,41.80423011,-87.6025152
3/6/2015 7:00,BATTERY,41.7807239,-87.61578326
3/6/2015 7:00,ASSAULT,41.88965318,-87.73266284
3/6/2015 6:45,CRIMINAL DAMAGE,41.88517388,-87.66829853
3/6/2015 6:45,WEAPONS VIOLATION,41.8744152,-87.73756415
3/6/2015 6:35,ASSAULT,41.89847948,-87.75093485
3/6/2015 6:30,PUBLIC PEACE VIOLATION,41.90080143,-87.75588738
3/6/2015 6:30,MOTOR VEHICLE THEFT,41.87246398,-87.6838953
3/6/2015 6:30,BURGLARY,41.79930574,-87.60406382
3/6/2015 6:15,BATTERY,41.8572878,-87.72749999
3/6/2015 6:07,MOTOR VEHICLE THEFT,41.8786567,-87.74909894
3/6/2015 6:05,ROBBERY,41.85016201,-87.63308802
3/6/2015 6:00,BATTERY,41.86302268,-87.70994931
3/6/2015 5:50,ROBBERY,41.87747215,-87.68339662
3/6/2015 5:30,THEFT,41.7618095,-87.67238522
3/6/2015 5:30,DECEPTIVE PRACTICE,41.89237222,-87.62741547
3/6/2015 5:27,BATTERY,41.65334007,-87.54487163
3/6/2015 5:00,OTHER OFFENSE,41.73109192,-87.60294549
3/6/2015 5:00,CRIMINAL DAMAGE,41.71655952,-87.62288164
3/6/2015 5:00,MOTOR VEHICLE THEFT,41.79365342,-87.70199313
3/6/2015 5:00,BURGLARY,41.75678992,-87.60950049
3/6/2015 4:36,NARCOTICS,41.92997852,-87.75651365
3/6/2015 4:30,THEFT,41.65334007,-87.54487163
3/6/2015 4:30,CRIMINAL DAMAGE,41.6855537,-87.61136486
3/6/2015 4:23,BATTERY,41.8731817,-87.74797753
3/6/2015 4:22,BURGLARY,41.74917007,-87.60532782
3/6/2015 4:08,BURGLARY,41.92939789,-87.75619549
3/6/2015 4:05,DECEPTIVE PRACTICE,41.90242961,-87.7490035
3/6/2015 4:05,THEFT,41.89955191,-87.76784025
3/6/2015 3:57,ROBBERY,41.90570765,-87.62895107
3/6/2015 3:30,WEAPONS VIOLATION,41.91021094,-87.70810904
3/6/2015 3:20,CRIMINAL DAMAGE,41.90955663,-87.67595882
3/6/2015 3:15,THEFT,41.78266303,-87.58802809
3/6/2015 3:12,CRIMINAL DAMAGE,41.77717912,-87.61328576
3/6/2015 3:00,BURGLARY,41.89676968,-87.62939824
3/6/2015 3:00,MOTOR VEHICLE THEFT,41.88523039,-87.73864252
3/6/2015 3:00,BATTERY,41.89818505,-87.75185949
3/6/2015 3:00,THEFT,41.9099172,-87.79007083
3/6/2015 3:00,MOTOR VEHICLE THEFT,41.90420633,-87.65164758
3/6/2015 2:58,ROBBERY,41.81164963,-87.6993551
3/6/2015 2:55,BATTERY,41.78266303,-87.58802809
3/6/2015 2:53,BATTERY,41.70060747,-87.56334342
3/6/2015 2:45,BATTERY,41.87529076,-87.73232367
3/6/2015 2:45,ROBBERY,41.72438988,-87.56091289
3/6/2015 2:45,BATTERY,41.89901025,-87.62960504
3/6/2015 2:45,MOTOR VEHICLE THEFT,41.91047435,-87.68436248
3/6/2015 2:43,BATTERY,41.91360247,-87.76451985
3/6/2015 2:40,BATTERY,41.95009912,-87.70776719
3/6/2015 2:30,ROBBERY,42.00381081,-87.69965847
3/6/2015 2:30,THEFT,41.75428016,-87.56613625
3/6/2015 2:29,OTHER OFFENSE,41.89488393,-87.72592172
3/6/2015 2:25,BATTERY,41.89094114,-87.630329
3/6/2015 2:23,BATTERY,41.8860033,-87.71101131
3/6/2015 2:15,CRIMINAL DAMAGE,41.82374614,-87.67157617
3/6/2015 2:12,NARCOTICS,41.89703328,-87.63436499
3/6/2015 2:10,BATTERY,41.6969149,-87.65454045
3/6/2015 2:00,THEFT,41.78671535,-87.68369075
3/6/2015 2:00,CRIMINAL DAMAGE,41.92366297,-87.80474817
3/6/2015 2:00,BATTERY,41.7591332,-87.58629557
3/6/2015 2:00,MOTOR VEHICLE THEFT,41.73384152,-87.57578801
3/6/2015 1:51,BATTERY,41.86728446,-87.70340226
3/6/2015 1:50,THEFT,41.8731817,-87.74797753
3/6/2015 1:45,BATTERY,41.75022231,-87.66514176
3/6/2015 1:40,MOTOR VEHICLE THEFT,41.75016277,-87.70317438
3/6/2015 1:40,CRIMINAL DAMAGE,41.99878654,-87.70471164
3/6/2015 1:30,BATTERY,41.89554412,-87.69682548
3/6/2015 1:30,ROBBERY,41.87358596,-87.62978487
3/6/2015 1:14,BATTERY,41.77773766,-87.61571023
3/6/2015 1:10,BATTERY,41.85388112,-87.67735146
3/6/2015 1:05,ROBBERY,41.89445698,-87.66111351
3/6/2015 1:00,MOTOR VEHICLE THEFT,41.69910731,-87.62582375
3/6/2015 1:00,THEFT,41.78551617,-87.61590216
3/6/2015 1:00,CRIMINAL DAMAGE,41.92024862,-87.71916285
3/6/2015 0:50,THEFT,41.77133553,-87.58395081
3/6/2015 0:45,DECEPTIVE PRACTICE,41.95573942,-87.72169351
3/6/2015 0:30,ROBBERY,41.75216036,-87.60171354
3/6/2015 0:30,ROBBERY,41.76579489,-87.6639685
3/6/2015 0:25,BATTERY,41.92300191,-87.65217143
3/6/2015 0:17,THEFT,41.92544154,-87.65634932
3/6/2015 0:15,THEFT,41.97351538,-87.65507923
3/6/2015 0:15,NARCOTICS,41.77458145,-87.66150154
3/6/2015 0:02,BATTERY,41.78459381,-87.70436634
3/6/2015 0:01,DECEPTIVE PRACTICE,41.94723577,-87.75956721
3/6/2015 0:01,BATTERY,41.91824458,-87.74630194
3/6/2015 0:01,BATTERY,41.80449456,-87.58434944
3/6/2015 0:01,THEFT,41.97409205,-87.77714
3/6/2015 0:01,DECEPTIVE PRACTICE,41.89748773,-87.65291646
3/6/2015 0:01,OTHER OFFENSE,41.7877801,-87.71450328
3/6/2015 0:01,OFFENSE INVOLVING CHILDREN,41.96831916,-87.65344286
3/6/2015 0:00,OFFENSE INVOLVING CHILDREN,41.76918545,-87.56999833
3/6/2015 0:00,OFFENSE INVOLVING CHILDREN,41.68922927,-87.69845332
3/5/2015 23:50,ASSAULT,41.70912136,-87.60777949
3/5/2015 23:47,NARCOTICS,41.84705946,-87.62924612
3/5/2015 23:45,NARCOTICS,41.95238727,-87.64439956
3/5/2015 23:45,BATTERY,41.85110196,-87.7004779
3/5/2015 23:40,ROBBERY,41.83607003,-87.64394212
3/5/2015 23:32,NARCOTICS,41.88876474,-87.74928964
3/5/2015 23:30,ROBBERY,41.8580272,-87.6210647
3/5/2015 23:30,ASSAULT,41.7308599,-87.55142368
3/5/2015 23:30,THEFT,41.78109021,-87.66561701
3/5/2015 23:25,BATTERY,41.86728426,-87.71753333
3/5/2015 23:00,OTHER OFFENSE,41.90195028,-87.7264278
3/5/2015 23:00,CRIMINAL DAMAGE,41.9779307,-87.68159277
3/5/2015 23:00,MOTOR VEHICLE THEFT,41.86304299,-87.70813191
3/5/2015 22:47,BATTERY,41.93082465,-87.72220721
3/5/2015 22:46,CRIMINAL DAMAGE,41.86839569,-87.70037344
3/5/2015 22:40,WEAPONS VIOLATION,41.99285186,-87.78349881
3/5/2015 22:40,NARCOTICS,41.69901036,-87.56090177
3/5/2015 22:38,NARCOTICS,41.76854799,-87.65192732
3/5/2015 22:33,BATTERY,41.99178767,-87.65671717
3/5/2015 22:31,NARCOTICS,41.94520972,-87.75721079
3/5/2015 22:30,ASSAULT,41.91099321,-87.69319654
3/5/2015 22:30,CRIMINAL TRESPASS,41.78508509,-87.68609421
3/5/2015 22:30,ASSAULT,41.74296134,-87.60515245
3/5/2015 22:30,THEFT,41.77107991,-87.58641724
3/5/2015 22:22,CRIMINAL DAMAGE,41.88077413,-87.7308218
3/5/2015 22:20,CRIMINAL DAMAGE,41.91101267,-87.63802596
3/5/2015 22:20,BATTERY,41.96949813,-87.70529019
3/5/2015 22:19,NARCOTICS,41.82840826,-87.67293711
3/5/2015 22:17,CRIMINAL DAMAGE,42.00854406,-87.70106489
3/5/2015 22:15,ROBBERY,41.74317337,-87.64397303
3/5/2015 22:15,CRIMINAL DAMAGE,41.86839569,-87.70037344
3/5/2015 22:15,LIQUOR LAW VIOLATION,41.89900776,-87.68707186
3/5/2015 22:10,NARCOTICS,41.87789409,-87.75512058
3/5/2015 22:10,ROBBERY,41.79779814,-87.59275604
3/5/2015 22:08,CRIMINAL TRESPASS,41.88142376,-87.63071976
3/5/2015 22:05,BATTERY,41.74309879,-87.54529513
3/5/2015 22:00,THEFT,41.96708186,-87.66001961
3/5/2015 22:00,NARCOTICS,41.77734053,-87.67400022
3/5/2015 22:00,THEFT,41.79244928,-87.78899197
3/5/2015 22:00,ASSAULT,41.76442299,-87.69339096
3/5/2015 22:00,BATTERY,41.90937136,-87.75746335
3/5/2015 22:00,CRIMINAL DAMAGE,42.00906817,-87.81860152
3/5/2015 22:00,MOTOR VEHICLE THEFT,41.85995405,-87.6514203
3/5/2015 22:00,DECEPTIVE PRACTICE,41.79491318,-87.6226184
3/5/2015 21:55,NARCOTICS,41.94423615,-87.65393404
3/5/2015 21:50,ASSAULT,41.77185158,-87.58397047
3/5/2015 21:40,OTHER OFFENSE,41.9029125,-87.72158449
3/5/2015 21:38,BATTERY,41.91318708,-87.64364928
3/5/2015 21:37,NARCOTICS,41.76480962,-87.66301471
3/5/2015 21:36,NARCOTICS,41.74357772,-87.60152516
3/5/2015 21:33,PUBLIC PEACE VIOLATION,41.9890733,-87.70493228
3/5/2015 21:30,OFFENSE INVOLVING CHILDREN,41.7915694,-87.7189993
3/5/2015 21:30,NARCOTICS,41.72762952,-87.58559461
3/5/2015 21:30,ROBBERY,41.75703442,-87.61128629
3/5/2015 21:30,THEFT,41.75697976,-87.59406114
3/5/2015 21:29,BATTERY,41.77257894,-87.66023569
3/5/2015 21:29,ASSAULT,41.91040026,-87.69021564
3/5/2015 21:26,OTHER OFFENSE,41.77104022,-87.57657855
3/5/2015 21:25,NARCOTICS,41.87897314,-87.72598797
3/5/2015 21:20,NARCOTICS,41.87900889,-87.72341353
3/5/2015 21:15,WEAPONS VIOLATION,41.74500896,-87.60520993
3/5/2015 21:15,CRIMINAL DAMAGE,41.75042598,-87.64296095
3/5/2015 21:13,OTHER OFFENSE,41.98351291,-87.77431788
3/5/2015 21:05,NARCOTICS,41.86366292,-87.71060757
3/5/2015 21:03,NARCOTICS,41.75162605,-87.55304073
3/5/2015 21:00,ASSAULT,41.69946773,-87.60748888
3/5/2015 21:00,OTHER OFFENSE,41.75523772,-87.56159863
3/5/2015 21:00,CRIMINAL DAMAGE,41.94300999,-87.81930226
3/5/2015 21:00,MOTOR VEHICLE THEFT,41.78110416,-87.65954524
3/5/2015 21:00,CRIM SEXUAL ASSAULT,41.89844528,-87.62742573
3/5/2015 20:55,INTERFERENCE WITH PUBLIC OFFICER,41.89376067,-87.7139441
3/5/2015 20:54,THEFT,41.9369428,-87.68055851
3/5/2015 20:45,ASSAULT,41.81879621,-87.65014023
3/5/2015 20:45,BATTERY,41.9612223,-87.65245941
3/5/2015 20:45,BATTERY,41.93521454,-87.75271036
3/5/2015 20:40,CRIMINAL DAMAGE,41.80196133,-87.68104279
3/5/2015 20:40,BATTERY,41.86347901,-87.71670345
3/5/2015 20:30,ASSAULT,41.72969062,-87.5513939
3/5/2015 20:30,PROSTITUTION,41.88096449,-87.69642671
3/5/2015 20:30,BATTERY,41.87784505,-87.72750783
3/5/2015 20:30,OTHER OFFENSE,41.7417588,-87.56257717
3/5/2015 20:30,CRIMINAL DAMAGE,41.95052865,-87.8315937
3/5/2015 20:25,NARCOTICS,41.78584199,-87.72310569
3/5/2015 20:24,DECEPTIVE PRACTICE,41.97456433,-87.81048366
3/5/2015 20:21,BATTERY,41.74622427,-87.60125692
3/5/2015 20:21,PUBLIC PEACE VIOLATION,41.92429908,-87.7024559
3/5/2015 20:20,BATTERY,41.87080579,-87.72693912
3/5/2015 20:18,NARCOTICS,41.87901649,-87.7227782
3/5/2015 20:18,NARCOTICS,41.70849198,-87.53876323
3/5/2015 20:15,BATTERY,41.897946,-87.72479077
3/5/2015 20:15,NARCOTICS,41.8790239,-87.72210615
3/5/2015 20:13,NARCOTICS,41.99547487,-87.68995578
3/5/2015 20:10,THEFT,41.9652661,-87.65923715
3/5/2015 20:10,ASSAULT,41.90389188,-87.68842587
3/5/2015 20:05,NARCOTICS,41.90434687,-87.77529186
3/5/2015 20:00,MOTOR VEHICLE THEFT,41.91980404,-87.69205394
3/5/2015 20:00,THEFT,41.84287661,-87.73409877
3/5/2015 20:00,THEFT,41.75464501,-87.65884352
3/5/2015 20:00,THEFT,41.94782239,-87.76606476
3/5/2015 20:00,OTHER OFFENSE,41.75556784,-87.64279956
3/5/2015 20:00,THEFT,41.90649558,-87.69371904
3/5/2015 20:00,THEFT,41.74534901,-87.55291886
3/5/2015 20:00,BATTERY,41.92984802,-87.7243333
3/5/2015 20:00,ASSAULT,41.87599227,-87.73160476
3/5/2015 20:00,BATTERY,41.74834926,-87.59283359
3/5/2015 19:56,DECEPTIVE PRACTICE,41.92598456,-87.76620681
3/5/2015 19:54,OTHER OFFENSE,41.7204302,-87.64425646
3/5/2015 19:50,CRIMINAL DAMAGE,41.77236568,-87.58368954
3/5/2015 19:50,OTHER OFFENSE,41.86807393,-87.62729002
3/5/2015 19:50,CRIMINAL DAMAGE,41.90150046,-87.75193226
3/5/2015 19:48,OTHER OFFENSE,41.78300928,-87.68443581
3/5/2015 19:45,BATTERY,41.96666067,-87.65979239
3/5/2015 19:42,ROBBERY,42.01145969,-87.66543919
3/5/2015 19:36,OTHER OFFENSE,41.89705644,-87.72109677
3/5/2015 19:35,NARCOTICS,41.82876492,-87.67387641
3/5/2015 19:33,BATTERY,,
3/5/2015 19:32,NARCOTICS,41.88180989,-87.736302
3/5/2015 19:30,THEFT,41.9023205,-87.7310711
3/5/2015 19:30,PROSTITUTION,41.87923945,-87.74071769
3/5/2015 19:30,BATTERY,41.87823479,-87.7095775
3/5/2015 19:30,BATTERY,41.7532584,-87.66012241
3/5/2015 19:30,CRIMINAL DAMAGE,41.72580296,-87.60543415
3/5/2015 19:28,ROBBERY,41.96522982,-87.6563364
3/5/2015 19:26,ASSAULT,41.87352015,-87.71058533
3/5/2015 19:25,PROSTITUTION,41.88043929,-87.74083513
3/5/2015 19:16,NARCOTICS,41.76538754,-87.64427046
3/5/2015 19:15,NARCOTICS,41.90878174,-87.7266276
3/5/2015 19:13,OTHER OFFENSE,41.77325926,-87.57267386
3/5/2015 19:12,NARCOTICS,41.72876582,-87.55828507
3/5/2015 19:10,THEFT,41.80288065,-87.6810408
3/5/2015 19:06,NARCOTICS,41.89781551,-87.77021738
3/5/2015 19:04,NARCOTICS,41.8577269,-87.67994781
3/5/2015 19:00,BATTERY,41.87484196,-87.76435695
3/5/2015 19:00,OTHER OFFENSE,41.73235428,-87.6618758
3/5/2015 19:00,BATTERY,41.77310831,-87.57267197
3/5/2015 19:00,ASSAULT,41.67014501,-87.62828581
3/5/2015 19:00,BURGLARY,41.85599596,-87.62542234
3/5/2015 19:00,BATTERY,41.78720505,-87.62404192
3/5/2015 19:00,BATTERY,41.97348799,-87.6564843
3/5/2015 19:00,CRIMINAL DAMAGE,41.80561259,-87.65987903
3/5/2015 19:00,THEFT,41.90906812,-87.63549381
3/5/2015 19:00,MOTOR VEHICLE THEFT,,
3/5/2015 19:00,BURGLARY,41.74227513,-87.55287914
3/5/2015 18:59,OTHER OFFENSE,41.90607947,-87.72626012
3/5/2015 18:59,OTHER OFFENSE,41.90607947,-87.72626012
3/5/2015 18:50,ASSAULT,41.86993464,-87.72411661
3/5/2015 18:50,OTHER OFFENSE,41.91010479,-87.77539601
3/5/2015 18:50,OTHER OFFENSE,41.73980346,-87.59155042
3/5/2015 18:45,CRIMINAL DAMAGE,41.78240491,-87.60037253
3/5/2015 18:40,NARCOTICS,41.78639171,-87.68761743
3/5/2015 18:35,WEAPONS VIOLATION,41.92097261,-87.73782573
3/5/2015 18:31,OTHER OFFENSE,41.79113334,-87.62512805
3/5/2015 18:31,OTHER OFFENSE,41.88080273,-87.72843097
3/5/2015 18:30,BATTERY,41.79788489,-87.666972
3/5/2015 18:30,THEFT,41.81095338,-87.60377766
3/5/2015 18:30,ASSAULT,41.65712562,-87.60362814
3/5/2015 18:30,MOTOR VEHICLE THEFT,41.78253716,-87.62362039
3/5/2015 18:25,BATTERY,41.91264741,-87.76174346
3/5/2015 18:24,OTHER OFFENSE,41.88372102,-87.70714449
3/5/2015 18:24,WEAPONS VIOLATION,41.76772033,-87.6567601
3/5/2015 18:20,CRIMINAL DAMAGE,41.77257955,-87.61195148
3/5/2015 18:20,WEAPONS VIOLATION,41.74934379,-87.60545778
3/5/2015 18:15,BATTERY,41.87997601,-87.62599864
3/5/2015 18:12,NARCOTICS,41.80834723,-87.67239491
3/5/2015 18:00,DECEPTIVE PRACTICE,41.89416084,-87.6162412
3/5/2015 18:00,BATTERY,41.80623443,-87.66627295
3/5/2015 18:00,MOTOR VEHICLE THEFT,41.8141417,-87.70439648
3/5/2015 18:00,ASSAULT,41.74849294,-87.65383247
3/5/2015 18:00,OFFENSE INVOLVING CHILDREN,41.85537124,-87.70083224
3/5/2015 18:00,THEFT,41.94133372,-87.67434239
3/5/2015 18:00,BURGLARY,41.88628918,-87.6941116
3/5/2015 18:00,DECEPTIVE PRACTICE,41.75152639,-87.74130017
3/5/2015 18:00,OFFENSE INVOLVING CHILDREN,41.8750047,-87.76452441
3/5/2015 18:00,MOTOR VEHICLE THEFT,41.89743517,-87.66782973
3/5/2015 18:00,OTHER OFFENSE,41.73843275,-87.7202681
3/5/2015 18:00,THEFT,41.89272902,-87.70188519
3/5/2015 18:00,MOTOR VEHICLE THEFT,41.93248913,-87.63624187
3/5/2015 17:57,NARCOTICS,41.78439937,-87.63237041
3/5/2015 17:56,OTHER OFFENSE,41.73330976,-87.55009702
3/5/2015 17:54,NARCOTICS,41.87100848,-87.71147253
3/5/2015 17:50,ASSAULT,41.7795695,-87.64463561
3/5/2015 17:50,OTHER OFFENSE,41.95754125,-87.6918228
3/5/2015 17:48,PUBLIC PEACE VIOLATION,41.8977653,-87.62395846
3/5/2015 17:45,CRIMINAL TRESPASS,41.76426908,-87.68308517
3/5/2015 17:44,NARCOTICS,41.76716122,-87.64212907
3/5/2015 17:40,ASSAULT,41.76353761,-87.6274989
3/5/2015 17:30,MOTOR VEHICLE THEFT,41.90015122,-87.72977279
3/5/2015 17:30,CRIMINAL TRESPASS,41.88375358,-87.6411052
3/5/2015 17:30,ASSAULT,41.85761851,-87.6611654
3/5/2015 17:30,OTHER OFFENSE,41.77091325,-87.64956347
3/5/2015 17:30,CRIMINAL DAMAGE,41.95953217,-87.67797495
3/5/2015 17:30,THEFT,41.7940718,-87.70371994
3/5/2015 17:20,CRIMINAL DAMAGE,41.91678151,-87.72669146
3/5/2015 17:20,OTHER OFFENSE,41.78240733,-87.6155335
3/5/2015 17:15,BATTERY,41.96129206,-87.72035722
3/5/2015 17:15,NARCOTICS,41.76807976,-87.68094624
